"transcript_id","gene_id","X128.cell.1","X128.cell.2","X128.cell.3","X128.cell.4","X128.cell.5","Day.4.1","Day.4.2","Day.4.3","Day.4.4","Day.4.5"
"ENSDART00000002750","ENSDARG00000005454",219.680512907094,198.884033283842,192.796368632259,168.929198968754,196.13170361303,0,0,11.54503226308,0,15.9786881265633
"ENSDART00000002787","ENSDARG00000015236",34.2677123197695,22.8978327793897,37.6466281944648,27.3446545093307,23.3339968928685,26.6145271185621,31.5522922695548,40.9323871145563,34.7869163724506,30.8160413869436
"ENSDART00000002867","ENSDARG00000019746",118.71314625063,125.610968389795,108.947060380951,86.8952354407619,122.345821546391,62.4862810609719,58.2503857284089,60.8738064780581,38.1533921504297,57.0667433091548
"ENSDART00000002908","ENSDARG00000018270",0,0,0,0,0,9.2572268238477,25.4845437561789,0,3.36647577797909,0
"ENSDART00000002938","ENSDARG00000008592",121.160839987756,134.115877707854,136.326426340562,122.74711579744,119.823227287703,46.2861341192385,41.2606898909563,45.1305806647673,48.252819484367,47.93606437969
"ENSDART00000002939","ENSDARG00000037140",0,0,0,0,0,0,21.8438946481533,16.7927742008436,21.3210132605343,9.13067892946477
"ENSDART00000003001","ENSDARG00000006316",55.0731090853438,47.104113146173,59.8923630366486,57.7276039641425,69.3713421139333,1598.02878046671,1546.06232120819,1610.00722650588,1563.16691957496,1577.32478506504
"ENSDART00000003008","ENSDARG00000027419",0,0,0,0,0,288.13118489226,239.069291427012,246.643871074891,250.241366163113,248.811000827915
"ENSDART00000003076","ENSDARG00000008880",0,0,0,0,0,134.229788945792,135.917566699621,120.698064568564,135.781189711823,122.122830681591
"ENSDART00000003097","ENSDARG00000005626",0,1.3084475873937,0,0,0,8.10007347086673,0,4.19819355021091,2.2443171853194,0
"ENSDART00000003133","ENSDARG00000021399",52.6254153482174,43.8329941776888,46.2026800568432,52.2586730622764,61.8035593378679,83.3150414146293,59.4639354310841,69.27019357848,69.5738327449013,82.1761103651829
"ENSDART00000003181","ENSDARG00000044632",23.2530905027007,10.4675806991496,21.1049279272,9.11488483644355,15.1355655521309,30.085987177505,27.9116431615293,49.3287742149782,43.7641851137282,27.3920367883943
"ENSDART00000003211","ENSDARG00000014324",356.13943875189,306.176735450125,312.010691248065,312.336720395466,276.854719891061,8.10007347086673,0,0,0,0
"ENSDART00000003252","ENSDARG00000016415",7.34308121137918,2.61689517478739,6.27443803241081,3.64595393457742,11.3516741640982,271.931037950526,248.777689048413,256.089806562865,226.676035717259,277.344372482492
"ENSDART00000003296","ENSDARG00000008237",99.7435197879005,105.984254578889,89.553342826227,74.7420556588371,73.7858820666382,116.872488651077,87.3755785926134,135.391741994302,125.681762377886,173.482899659831
"ENSDART00000003314","ENSDARG00000002403",485.255283385307,482.817159748274,416.964927426573,433.260859225617,472.986423504091,93.7294215914579,101.938175024716,91.3107097170872,100.994273339373,87.8827846960984
"ENSDART00000003317","ENSDARG00000016304",96.0719791822109,75.2357362751375,79.8564840488648,97.2254382553979,73.155233501966,26.6145271185621,32.76584197223,25.1891613012654,19.0766960752149,23.968032189845
"ENSDART00000003335","ENSDARG00000019060",11.6265452513504,11.7760282865433,10.267262234854,12.760838771021,15.766214116803,24.3002204126002,30.3387425668796,19.9414193635018,21.3210132605343,42.2293900487745
"ENSDART00000003418","ENSDARG00000006235",93.0123620108029,90.282883530165,92.4053601136864,85.0722584734732,87.0295019247527,67.1148944728958,81.3078300792374,85.0134193917709,74.06246711554,84.4587800975491
